REF_DATE,GEO,VALUE,countID
1981-09-01,"Regina, Saskatchewan",18.6,
1981-09-01,"Saskatoon, Saskatchewan",35.9,
1981-09-01,"Saskatoon, Saskatchewan",39.2,
1981-09-01,"Saskatoon, Saskatchewan",27.8,
1981-09-01,"Calgary, Alberta",27.2,
1981-09-01,"Calgary, Alberta",30.7,
1981-09-01,"Calgary, Alberta",20.1,
1981-09-01,"Edmonton, Alberta",37.7,
1981-09-01,"Edmonton, Alberta",38.8,
1981-09-01,"Edmonton, Alberta",33.6,
1981-09-01,"Vancouver, British Columbia",84.4,
1981-09-01,"Vancouver, British Columbia",89.3,
1981-09-01,"Vancouver, British Columbia",78,
1981-09-01,"Victoria, British Columbia",125.2,
1981-09-01,"Victoria, British Columbia",200.8,
1981-09-01,"Victoria, British Columbia",49,
1981-10-01,Canada,40.3,
1981-10-01,Canada,38.8,
1981-10-01,Canada,40.9,
1981-10-01,"St. John's, Newfoundland and Labrador",36.4,
1981-10-01,"St. John's, Newfoundland and Labrador",37.8,
1981-10-01,"St. John's, Newfoundland and Labrador",31.9,
1981-10-01,"Halifax, Nova Scotia",32.5,
1981-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",57.2,
1981-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",62.7,
1981-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",39,
1981-10-01,"Québec, Quebec",31.8,
1981-10-01,"Québec, Quebec",36.6,
1981-10-01,"Québec, Quebec",21.5,
1981-10-01,"Montréal, Quebec",31,
1981-10-01,"Montréal, Quebec",32.4,
1981-10-01,"Montréal, Quebec",22.6,
1981-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35.2,
1981-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",33.9,
1981-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",40.8,
1981-10-01,"Toronto, Ontario",32.5,
1981-10-01,"Toronto, Ontario",28.1,
1981-10-01,"Toronto, Ontario",40.1,
1981-10-01,"Hamilton, Ontario",32.7,
1981-10-01,"Hamilton, Ontario",26.7,
1981-10-01,"Hamilton, Ontario",50.2,
1981-10-01,"St. Catharines-Niagara, Ontario",31.2,
1981-10-01,"St. Catharines-Niagara, Ontario",29.2,
1981-10-01,"St. Catharines-Niagara, Ontario",35.6,
1981-10-01,"Kitchener-Cambridge-Waterloo, Ontario",35.2,
1981-10-01,"Kitchener-Cambridge-Waterloo, Ontario",31.7,
1981-10-01,"Kitchener-Cambridge-Waterloo, Ontario",44,
1981-10-01,"London, Ontario",34.2,
1981-10-01,"London, Ontario",29.7,
1981-10-01,"London, Ontario",52,
1981-10-01,"Windsor, Ontario",58.3,
1981-10-01,"Windsor, Ontario",60.8,
1981-10-01,"Windsor, Ontario",47.5,
1981-10-01,"Greater Sudbury, Ontario",57.2,
1981-10-01,"Greater Sudbury, Ontario",57.5,
1981-10-01,"Greater Sudbury, Ontario",53.7,
1981-10-01,"Winnipeg, Manitoba",29,
1981-10-01,"Winnipeg, Manitoba",32.9,
1981-10-01,"Winnipeg, Manitoba",19,
1981-10-01,"Regina, Saskatchewan",22.2,
1981-10-01,"Regina, Saskatchewan",23.3,
1981-10-01,"Regina, Saskatchewan",18.6,
1981-10-01,"Saskatoon, Saskatchewan",35.9,
1981-10-01,"Saskatoon, Saskatchewan",39.3,
1981-10-01,"Saskatoon, Saskatchewan",27.8,
1981-10-01,"Calgary, Alberta",27.3,
1981-10-01,"Calgary, Alberta",30.8,
1981-10-01,"Calgary, Alberta",20.1,
1981-10-01,"Edmonton, Alberta",37.7,
1981-10-01,"Edmonton, Alberta",38.8,
1981-10-01,"Edmonton, Alberta",33.6,
1981-10-01,"Vancouver, British Columbia",82.4,
1981-10-01,"Vancouver, British Columbia",85.2,
1981-10-01,"Vancouver, British Columbia",78,
1981-10-01,"Victoria, British Columbia",124.9,
1981-10-01,"Victoria, British Columbia",200.6,
1981-10-01,"Victoria, British Columbia",49,
1981-11-01,Canada,40.2,
1981-11-01,Canada,38.8,
1981-11-01,Canada,40.4,
1981-11-01,"St. John's, Newfoundland and Labrador",37.1,
1981-11-01,"St. John's, Newfoundland and Labrador",38.5,
1981-11-01,"St. John's, Newfoundland and Labrador",31.9,
1981-11-01,"Halifax, Nova Scotia",38,
1981-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",57.2,
1981-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",62.7,
1981-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",39,
1981-11-01,"Québec, Quebec",32,
1981-11-01,"Québec, Quebec",36.8,
1981-11-01,"Québec, Quebec",21.8,
1981-11-01,"Montréal, Quebec",31.2,
1981-11-01,"Montréal, Quebec",32.7,
1981-11-01,"Montréal, Quebec",22.6,
1981-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.3,
1981-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35.2,
1981-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",41.3,
1981-11-01,"Toronto, Ontario",32.5,
1981-11-01,"Toronto, Ontario",28.1,
1981-11-01,"Toronto, Ontario",40.1,
1981-11-01,"Hamilton, Ontario",32.7,
1981-11-01,"Hamilton, Ontario",26.7,
1981-11-01,"Hamilton, Ontario",50.2,
1981-11-01,"St. Catharines-Niagara, Ontario",31.2,
1981-11-01,"St. Catharines-Niagara, Ontario",29.2,
1981-11-01,"St. Catharines-Niagara, Ontario",35.6,
1981-11-01,"Kitchener-Cambridge-Waterloo, Ontario",35.4,
1981-11-01,"Kitchener-Cambridge-Waterloo, Ontario",32,
1981-11-01,"Kitchener-Cambridge-Waterloo, Ontario",44,
1981-11-01,"London, Ontario",34.2,
1981-11-01,"London, Ontario",29.7,
1981-11-01,"London, Ontario",52,
1981-11-01,"Windsor, Ontario",58.3,
1981-11-01,"Windsor, Ontario",60.8,
1981-11-01,"Windsor, Ontario",47.5,
1981-11-01,"Greater Sudbury, Ontario",58.2,
1981-11-01,"Greater Sudbury, Ontario",58.6,
1981-11-01,"Greater Sudbury, Ontario",54.1,
1981-11-01,"Winnipeg, Manitoba",29,
1981-11-01,"Winnipeg, Manitoba",32.9,
1981-11-01,"Winnipeg, Manitoba",19,
1981-11-01,"Regina, Saskatchewan",22.5,
1981-11-01,"Regina, Saskatchewan",23.3,
1981-11-01,"Regina, Saskatchewan",19.6,
1981-11-01,"Saskatoon, Saskatchewan",35.9,
1981-11-01,"Saskatoon, Saskatchewan",39.3,
1981-11-01,"Saskatoon, Saskatchewan",27.8,
1981-11-01,"Calgary, Alberta",27.4,
1981-11-01,"Calgary, Alberta",31,
1981-11-01,"Calgary, Alberta",20.1,
1981-11-01,"Edmonton, Alberta",37.7,
1981-11-01,"Edmonton, Alberta",39.1,
1981-11-01,"Edmonton, Alberta",33.3,
1981-11-01,"Vancouver, British Columbia",78.2,
1981-11-01,"Vancouver, British Columbia",81.1,
1981-11-01,"Vancouver, British Columbia",74,
1981-11-01,"Victoria, British Columbia",124.2,
1981-11-01,"Victoria, British Columbia",198.5,
1981-11-01,"Victoria, British Columbia",49,
1981-12-01,Canada,40.3,
1981-12-01,Canada,38.9,
1981-12-01,Canada,40.5,
1981-12-01,"St. John's, Newfoundland and Labrador",37.1,
1981-12-01,"St. John's, Newfoundland and Labrador",38.5,
1981-12-01,"St. John's, Newfoundland and Labrador",31.9,
1981-12-01,"Halifax, Nova Scotia",38,
1981-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",57.2,
1981-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",62.7,
1981-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",39,
1981-12-01,"Québec, Quebec",32,
1981-12-01,"Québec, Quebec",36.8,
1981-12-01,"Québec, Quebec",21.8,
1981-12-01,"Montréal, Quebec",31.5,
1981-12-01,"Montréal, Quebec",33.1,
1981-12-01,"Montréal, Quebec",22.6,
1981-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.3,
1981-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35.2,
1981-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",41.3,
1981-12-01,"Toronto, Ontario",32.5,
1981-12-01,"Toronto, Ontario",28.1,
1981-12-01,"Toronto, Ontario",40.1,
1981-12-01,"Hamilton, Ontario",32.7,
1981-12-01,"Hamilton, Ontario",26.7,
1981-12-01,"Hamilton, Ontario",50.2,
1981-12-01,"St. Catharines-Niagara, Ontario",31.2,
1981-12-01,"St. Catharines-Niagara, Ontario",29.2,
1981-12-01,"St. Catharines-Niagara, Ontario",35.6,
1981-12-01,"Kitchener-Cambridge-Waterloo, Ontario",35.4,
1981-12-01,"Kitchener-Cambridge-Waterloo, Ontario",32,
1981-12-01,"Kitchener-Cambridge-Waterloo, Ontario",44,
1981-12-01,"London, Ontario",34.2,
1981-12-01,"London, Ontario",29.7,
1981-12-01,"London, Ontario",52,
1981-12-01,"Windsor, Ontario",58.3,
1981-12-01,"Windsor, Ontario",60.8,
1981-12-01,"Windsor, Ontario",47.5,
1981-12-01,"Greater Sudbury, Ontario",58.2,
1981-12-01,"Greater Sudbury, Ontario",58.6,
1981-12-01,"Greater Sudbury, Ontario",54.1,
1981-12-01,"Winnipeg, Manitoba",29.4,
1981-12-01,"Winnipeg, Manitoba",33.6,
1981-12-01,"Winnipeg, Manitoba",19,
1981-12-01,"Regina, Saskatchewan",22.5,
1981-12-01,"Regina, Saskatchewan",23.3,
1981-12-01,"Regina, Saskatchewan",19.6,
1981-12-01,"Saskatoon, Saskatchewan",36,
1981-12-01,"Saskatoon, Saskatchewan",39.3,
1981-12-01,"Saskatoon, Saskatchewan",27.8,
1981-12-01,"Calgary, Alberta",27.6,
1981-12-01,"Calgary, Alberta",31.1,
1981-12-01,"Calgary, Alberta",20.3,
1981-12-01,"Edmonton, Alberta",37.7,
1981-12-01,"Edmonton, Alberta",39.1,
1981-12-01,"Edmonton, Alberta",33.3,
1981-12-01,"Vancouver, British Columbia",77.8,
1981-12-01,"Vancouver, British Columbia",80.2,
1981-12-01,"Vancouver, British Columbia",74,
1981-12-01,"Victoria, British Columbia",126,
1981-12-01,"Victoria, British Columbia",204.2,
1981-12-01,"Victoria, British Columbia",49,
1982-01-01,Canada,40.3,
1982-01-01,Canada,39.1,
1982-01-01,Canada,40.5,
1982-01-01,"St. John's, Newfoundland and Labrador",36.6,
1982-01-01,"St. John's, Newfoundland and Labrador",38,
1982-01-01,"St. John's, Newfoundland and Labrador",31.9,
1982-01-01,"Halifax, Nova Scotia",38,
1982-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",57.2,
1982-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",62.7,
1982-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",39,
1982-01-01,"Québec, Quebec",32.4,
1982-01-01,"Québec, Quebec",37.3,
1982-01-01,"Québec, Quebec",21.8,
1982-01-01,"Montréal, Quebec",32,
1982-01-01,"Montréal, Quebec",33.6,
1982-01-01,"Montréal, Quebec",22.6,
1982-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.9,
1982-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36,
1982-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",41.3,
1982-01-01,"Toronto, Ontario",32.7,
1982-01-01,"Toronto, Ontario",28.2,
1982-01-01,"Toronto, Ontario",40.1,
1982-01-01,"Hamilton, Ontario",32.7,
1982-01-01,"Hamilton, Ontario",26.7,
1982-01-01,"Hamilton, Ontario",50.2,
1982-01-01,"St. Catharines-Niagara, Ontario",31.2,
1982-01-01,"St. Catharines-Niagara, Ontario",29.2,
1982-01-01,"St. Catharines-Niagara, Ontario",35.6,
1982-01-01,"Kitchener-Cambridge-Waterloo, Ontario",35.4,
1982-01-01,"Kitchener-Cambridge-Waterloo, Ontario",32,
1982-01-01,"Kitchener-Cambridge-Waterloo, Ontario",44,
1982-01-01,"London, Ontario",34.2,
1982-01-01,"London, Ontario",29.7,
1982-01-01,"London, Ontario",52,
1982-01-01,"Windsor, Ontario",58.3,
1982-01-01,"Windsor, Ontario",60.8,
1982-01-01,"Windsor, Ontario",47.5,
1982-01-01,"Greater Sudbury, Ontario",58.2,
1982-01-01,"Greater Sudbury, Ontario",58.6,
1982-01-01,"Greater Sudbury, Ontario",54.1,
1982-01-01,"Winnipeg, Manitoba",29.4,
1982-01-01,"Winnipeg, Manitoba",33.6,
1982-01-01,"Winnipeg, Manitoba",19,
1982-01-01,"Regina, Saskatchewan",22.5,
1982-01-01,"Regina, Saskatchewan",23.3,
1982-01-01,"Regina, Saskatchewan",19.6,
1982-01-01,"Saskatoon, Saskatchewan",35.3,
1982-01-01,"Saskatoon, Saskatchewan",38,
1982-01-01,"Saskatoon, Saskatchewan",28.2,
1982-01-01,"Calgary, Alberta",27.7,
1982-01-01,"Calgary, Alberta",31.3,
1982-01-01,"Calgary, Alberta",20.3,
1982-01-01,"Edmonton, Alberta",37.9,
1982-01-01,"Edmonton, Alberta",39.3,
1982-01-01,"Edmonton, Alberta",33.3,
1982-01-01,"Vancouver, British Columbia",77.5,
1982-01-01,"Vancouver, British Columbia",79.6,
1982-01-01,"Vancouver, British Columbia",74,
1982-01-01,"Victoria, British Columbia",126,
1982-01-01,"Victoria, British Columbia",204.2,
1982-01-01,"Victoria, British Columbia",49,
1982-02-01,Canada,40.3,
1982-02-01,Canada,38.9,
1982-02-01,Canada,40.6,
1982-02-01,"St. John's, Newfoundland and Labrador",36.6,
1982-02-01,"St. John's, Newfoundland and Labrador",38,
1982-02-01,"St. John's, Newfoundland and Labrador",31.9,
1982-02-01,"Halifax, Nova Scotia",38.9,
1982-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",56.7,
1982-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",62.2,
1982-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",39,
1982-02-01,"Québec, Quebec",32.7,
1982-02-01,"Québec, Quebec",37.8,
1982-02-01,"Québec, Quebec",21.9,
1982-02-01,"Montréal, Quebec",32,
1982-02-01,"Montréal, Quebec",33.5,
1982-02-01,"Montréal, Quebec",23.4,
1982-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",37,
1982-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.2,
1982-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",41.3,
1982-02-01,"Toronto, Ontario",32.4,
1982-02-01,"Toronto, Ontario",28,
1982-02-01,"Toronto, Ontario",39.9,
1982-02-01,"Hamilton, Ontario",33.1,
1982-02-01,"Hamilton, Ontario",27,
1982-02-01,"Hamilton, Ontario",50.2,
1982-02-01,"St. Catharines-Niagara, Ontario",31.2,
1982-02-01,"St. Catharines-Niagara, Ontario",29.2,
1982-02-01,"St. Catharines-Niagara, Ontario",35.6,
1982-02-01,"Kitchener-Cambridge-Waterloo, Ontario",35.4,
1982-02-01,"Kitchener-Cambridge-Waterloo, Ontario",32,
1982-02-01,"Kitchener-Cambridge-Waterloo, Ontario",44,
1982-02-01,"London, Ontario",34.2,
1982-02-01,"London, Ontario",29.7,
1982-02-01,"London, Ontario",52,
1982-02-01,"Windsor, Ontario",58.3,
1982-02-01,"Windsor, Ontario",60.8,
1982-02-01,"Windsor, Ontario",47.5,
1982-02-01,"Greater Sudbury, Ontario",58.5,
1982-02-01,"Greater Sudbury, Ontario",59.1,
1982-02-01,"Greater Sudbury, Ontario",54.1,
1982-02-01,"Winnipeg, Manitoba",29.4,
1982-02-01,"Winnipeg, Manitoba",33.6,
1982-02-01,"Winnipeg, Manitoba",19,
1982-02-01,"Regina, Saskatchewan",22.6,
1982-02-01,"Regina, Saskatchewan",23.5,
1982-02-01,"Regina, Saskatchewan",19.6,
1982-02-01,"Saskatoon, Saskatchewan",35.2,
1982-02-01,"Saskatoon, Saskatchewan",38,
1982-02-01,"Saskatoon, Saskatchewan",28.2,
1982-02-01,"Calgary, Alberta",27.9,
1982-02-01,"Calgary, Alberta",31.6,
1982-02-01,"Calgary, Alberta",20.5,
1982-02-01,"Edmonton, Alberta",38.2,
1982-02-01,"Edmonton, Alberta",39.7,
1982-02-01,"Edmonton, Alberta",33.4,
1982-02-01,"Vancouver, British Columbia",76.8,
1982-02-01,"Vancouver, British Columbia",78,
1982-02-01,"Vancouver, British Columbia",74,
1982-02-01,"Victoria, British Columbia",121.8,
1982-02-01,"Victoria, British Columbia",193.1,
1982-02-01,"Victoria, British Columbia",49,
1982-03-01,Canada,40.1,
1982-03-01,Canada,38.6,
1982-03-01,Canada,40.7,
1982-03-01,"St. John's, Newfoundland and Labrador",36.6,
1982-03-01,"St. John's, Newfoundland and Labrador",38,
1982-03-01,"St. John's, Newfoundland and Labrador",31.9,
1982-03-01,"Halifax, Nova Scotia",38.9,
1982-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",56.5,
1982-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",62.1,
1982-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",39,
1982-03-01,"Québec, Quebec",32.7,
1982-03-01,"Québec, Quebec",37.8,
1982-03-01,"Québec, Quebec",21.9,
1982-03-01,"Montréal, Quebec",32.1,
1982-03-01,"Montréal, Quebec",33.5,
1982-03-01,"Montréal, Quebec",23.4,
1982-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",37.2,
1982-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.1,
1982-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",42.4,
1982-03-01,"Toronto, Ontario",32.4,
1982-03-01,"Toronto, Ontario",28,
1982-03-01,"Toronto, Ontario",39.9,
1982-03-01,"Hamilton, Ontario",33.1,
1982-03-01,"Hamilton, Ontario",27,
1982-03-01,"Hamilton, Ontario",50.2,
1982-03-01,"St. Catharines-Niagara, Ontario",31.2,
1982-03-01,"St. Catharines-Niagara, Ontario",29.2,
1982-03-01,"St. Catharines-Niagara, Ontario",35.6,
1982-03-01,"Kitchener-Cambridge-Waterloo, Ontario",35.4,
1982-03-01,"Kitchener-Cambridge-Waterloo, Ontario",32,
1982-03-01,"Kitchener-Cambridge-Waterloo, Ontario",44,
1982-03-01,"London, Ontario",34.2,
1982-03-01,"London, Ontario",29.7,
1982-03-01,"London, Ontario",52,
1982-03-01,"Windsor, Ontario",58.3,
1982-03-01,"Windsor, Ontario",60.8,
1982-03-01,"Windsor, Ontario",47.5,
1982-03-01,"Greater Sudbury, Ontario",58.7,
1982-03-01,"Greater Sudbury, Ontario",59.4,
1982-03-01,"Greater Sudbury, Ontario",54.1,
1982-03-01,"Winnipeg, Manitoba",29.9,
1982-03-01,"Winnipeg, Manitoba",33.8,
1982-03-01,"Winnipeg, Manitoba",19.9,
1982-03-01,"Regina, Saskatchewan",22.6,
1982-03-01,"Regina, Saskatchewan",23.5,
1982-03-01,"Regina, Saskatchewan",19.6,
1982-03-01,"Saskatoon, Saskatchewan",35.1,
1982-03-01,"Saskatoon, Saskatchewan",37.8,
1982-03-01,"Saskatoon, Saskatchewan",28.2,
1982-03-01,"Calgary, Alberta",28,
1982-03-01,"Calgary, Alberta",31.7,
1982-03-01,"Calgary, Alberta",20.5,
1982-03-01,"Edmonton, Alberta",37.9,
1982-03-01,"Edmonton, Alberta",39.3,
1982-03-01,"Edmonton, Alberta",33.4,
1982-03-01,"Vancouver, British Columbia",74.3,
1982-03-01,"Vancouver, British Columbia",73.2,
1982-03-01,"Vancouver, British Columbia",74,
1982-03-01,"Victoria, British Columbia",119,
1982-03-01,"Victoria, British Columbia",184.9,
1982-03-01,"Victoria, British Columbia",49,
1982-04-01,Canada,39.9,
1982-04-01,Canada,38.5,
1982-04-01,Canada,40.6,
1982-04-01,"St. John's, Newfoundland and Labrador",36.1,
1982-04-01,"St. John's, Newfoundland and Labrador",37.3,
1982-04-01,"St. John's, Newfoundland and Labrador",31.9,
1982-04-01,"Halifax, Nova Scotia",38.9,
1982-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",56.5,
1982-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",62.1,
1982-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",39,
1982-04-01,"Québec, Quebec",32.9,
1982-04-01,"Québec, Quebec",37.9,
1982-04-01,"Québec, Quebec",21.9,
1982-04-01,"Montréal, Quebec",32.1,
1982-04-01,"Montréal, Quebec",33.5,
1982-04-01,"Montréal, Quebec",23.4,
1982-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",37.3,
1982-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.3,
1982-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",42.4,
1982-04-01,"Toronto, Ontario",32.4,
1982-04-01,"Toronto, Ontario",28,
1982-04-01,"Toronto, Ontario",39.9,
1982-04-01,"Hamilton, Ontario",33.1,
1982-04-01,"Hamilton, Ontario",27,
1982-04-01,"Hamilton, Ontario",50.2,
1982-04-01,"St. Catharines-Niagara, Ontario",31.2,
1982-04-01,"St. Catharines-Niagara, Ontario",29.2,
1982-04-01,"St. Catharines-Niagara, Ontario",35.6,
1982-04-01,"Kitchener-Cambridge-Waterloo, Ontario",35.4,
1982-04-01,"Kitchener-Cambridge-Waterloo, Ontario",32,
1982-04-01,"Kitchener-Cambridge-Waterloo, Ontario",44,
1982-04-01,"London, Ontario",34.2,
1982-04-01,"London, Ontario",29.7,
1982-04-01,"London, Ontario",52,
1982-04-01,"Windsor, Ontario",58.3,
1982-04-01,"Windsor, Ontario",60.8,
1982-04-01,"Windsor, Ontario",47.5,
1982-04-01,"Greater Sudbury, Ontario",58.2,
1982-04-01,"Greater Sudbury, Ontario",58.4,
1982-04-01,"Greater Sudbury, Ontario",54.1,
1982-04-01,"Winnipeg, Manitoba",30.2,
1982-04-01,"Winnipeg, Manitoba",33.9,
1982-04-01,"Winnipeg, Manitoba",21.2,
1982-04-01,"Regina, Saskatchewan",22.6,
1982-04-01,"Regina, Saskatchewan",23.5,
1982-04-01,"Regina, Saskatchewan",19.6,
1982-04-01,"Saskatoon, Saskatchewan",35.2,
1982-04-01,"Saskatoon, Saskatchewan",38,
1982-04-01,"Saskatoon, Saskatchewan",28.2,
1982-04-01,"Calgary, Alberta",28,
1982-04-01,"Calgary, Alberta",31.7,
1982-04-01,"Calgary, Alberta",20.5,
1982-04-01,"Edmonton, Alberta",37.6,
1982-04-01,"Edmonton, Alberta",38.8,
1982-04-01,"Edmonton, Alberta",33.4,
1982-04-01,"Vancouver, British Columbia",73.1,
1982-04-01,"Vancouver, British Columbia",72.6,
1982-04-01,"Vancouver, British Columbia",72.7,
1982-04-01,"Victoria, British Columbia",117.4,
1982-04-01,"Victoria, British Columbia",180.1,
1982-04-01,"Victoria, British Columbia",49,
1982-05-01,Canada,39.6,
1982-05-01,Canada,38.1,
1982-05-01,Canada,40.1,
1982-05-01,"St. John's, Newfoundland and Labrador",36.1,
1982-05-01,"St. John's, Newfoundland and Labrador",37.3,
1982-05-01,"St. John's, Newfoundland and Labrador",31.9,
1982-05-01,"Halifax, Nova Scotia",38.9,
1982-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",56.5,
1982-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",62.1,
1982-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",39,
1982-05-01,"Québec, Quebec",33,
1982-05-01,"Québec, Quebec",38,
1982-05-01,"Québec, Quebec",21.9,
1982-05-01,"Montréal, Quebec",32.1,
1982-05-01,"Montréal, Quebec",33.5,
1982-05-01,"Montréal, Quebec",23.4,
1982-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",37.3,
1982-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.3,
1982-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",42.4,
1982-05-01,"Toronto, Ontario",32.3,
1982-05-01,"Toronto, Ontario",27.9,
1982-05-01,"Toronto, Ontario",39.9,
1982-05-01,"Hamilton, Ontario",33.1,
1982-05-01,"Hamilton, Ontario",27,
1982-05-01,"Hamilton, Ontario",50.2,
1982-05-01,"St. Catharines-Niagara, Ontario",31.2,
1982-05-01,"St. Catharines-Niagara, Ontario",29.2,
1982-05-01,"St. Catharines-Niagara, Ontario",35.6,
1982-05-01,"Kitchener-Cambridge-Waterloo, Ontario",35.9,
1982-05-01,"Kitchener-Cambridge-Waterloo, Ontario",32.5,
1982-05-01,"Kitchener-Cambridge-Waterloo, Ontario",44,
1982-05-01,"London, Ontario",34.3,
1982-05-01,"London, Ontario",29.7,
1982-05-01,"London, Ontario",52.5,
1982-05-01,"Windsor, Ontario",57.1,
1982-05-01,"Windsor, Ontario",58.7,
1982-05-01,"Windsor, Ontario",47.5,
1982-05-01,"Greater Sudbury, Ontario",58.4,
1982-05-01,"Greater Sudbury, Ontario",58.9,
1982-05-01,"Greater Sudbury, Ontario",54.1,
1982-05-01,"Winnipeg, Manitoba",30.2,
1982-05-01,"Winnipeg, Manitoba",33.9,
1982-05-01,"Winnipeg, Manitoba",21.2,
1982-05-01,"Regina, Saskatchewan",22.6,
1982-05-01,"Regina, Saskatchewan",23.5,
1982-05-01,"Regina, Saskatchewan",19.6,
1982-05-01,"Saskatoon, Saskatchewan",35.2,
1982-05-01,"Saskatoon, Saskatchewan",38,
1982-05-01,"Saskatoon, Saskatchewan",28.2,
1982-05-01,"Calgary, Alberta",27.9,
1982-05-01,"Calgary, Alberta",31.6,
1982-05-01,"Calgary, Alberta",20.5,
1982-05-01,"Edmonton, Alberta",36.5,
1982-05-01,"Edmonton, Alberta",36.9,
1982-05-01,"Edmonton, Alberta",33.6,
1982-05-01,"Vancouver, British Columbia",70.6,
1982-05-01,"Vancouver, British Columbia",70.7,
1982-05-01,"Vancouver, British Columbia",69.2,
1982-05-01,"Victoria, British Columbia",116,
1982-05-01,"Victoria, British Columbia",181.6,
1982-05-01,"Victoria, British Columbia",47.3,
1982-06-01,Canada,39.3,
1982-06-01,Canada,38.1,
1982-06-01,Canada,39.5,
